1,2,3,4,5,6,7,8,9,10,11,12,plateID
5,5,5,5,5,5,5,5,5,5,5,5,Plate17_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate17_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate17_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate17_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate17_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate17_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate17_CD_Uniformity
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate18_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate19_AB_120Min
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate20_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate21_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate22_AB_BMin
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate23_AB_Uniformity
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate24_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate25_CD_Bparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate26_CD_Aparallelism
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate27_CD_Uniformity
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate28_AB_BMaxTime
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
5,5,5,5,5,5,5,5,5,5,5,5,Plate29_AB_Uniformity
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate30_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate31_AB_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate32_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate33_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate34_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate35_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate36_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate37_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate38_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate39_CD_120MaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate40_CD_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate41_CD_120MaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate42_CD_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate43_AB_BMaxTime
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate44_AB_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate44_AB_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate44_AB_BMaxTemp
1,2,4,8,16,32,64,128,256,512,1024,2048,Plate44_AB_BMaxTemp
